"AuditVersion","Family","ParameterName","ParameterValue","Seed","Protocol","N","M","k","GraphShellRadius","BinsRequested","CommonBins","CommonProfileHash","RhoBH","RhoFlat","DeltaRho","AbsDeltaRho","PearsonBHLogK","SpearmanRhoBH","SpearmanRhoFlat","SpearmanBHLogK","BHEdges","FlatEdges","BHMeanDegree","FlatMeanDegree","BHComponents","FlatComponents","BHLargestComponentFraction","FlatLargestComponentFraction","BHValidLogCMDFraction","FlatValidLogCMDFraction","BHRadius","FlatRadius","BHVertexCount","FlatVertexCount","EdgeCountDifference","FlatEdgesTiedAtRadius","XYMismatch","SampleXYHash","SourceRunner","SourceCheckpoint","RuntimeSeconds"
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,1,"Original matched-flat KNN",1000,0.5,16,3,12,12,"115278187936662010826944027500687443933437717352204714543916643913640337726652",0.9249206483755809,0.6317960338270898,0.29312461454849104,0.29312461454849104,-0.9560361125946095,0.8811188811188811,0.6083916083916084,-0.8811188811188811,10342,9071,20.684,18.142,1,1,1,1,1,1,0.7950818031809836,,1000,1000,-1271,,8.881784197001252e-16,"9804047888925078742554917826211953957533032658409025366745281871529776130249","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_01.mx",283.0828693
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,2,"Original matched-flat KNN",1000,0.5,16,3,12,12,"107148780292927630180185174070213666664931530087034932766732928715266059359444",0.7312218428875205,0.42505713210275176,0.3061647107847687,0.3061647107847687,-0.8289827875668104,0.6783216783216783,0.2727272727272727,-0.6783216783216783,10241,9079,20.482,18.158,1,1,1,1,1,1,0.7915234827725446,,1000,1000,-1162,,8.881784197001252e-16,"15530873545265392714837472282507338439622078125530337618506040003240791520218","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_02.mx",280.7231273
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,3,"Original matched-flat KNN",1000,0.5,16,3,12,12,"52452062945932367853647176956002640799696717285270009351819206177926978133990",0.8235073116744374,0.5882737466385332,0.2352335650359042,0.2352335650359042,-0.8911253744521478,0.9230769230769231,0.5874125874125874,-0.9230769230769231,10171,9005,20.342,18.01,1,1,1,1,1,1,0.7953129232784357,,1000,1000,-1166,,8.881784197001252e-16,"74137253721084407058296003645426921099526204392838803327792289945432363172372","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_03.mx",280.0359328
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,4,"Original matched-flat KNN",1000,0.5,16,3,12,12,"59921857041223282809149151082305296094629173111999793293059886753129143059057",0.16498810557486293,0.34008705312215465,-0.17509894754729172,0.17509894754729172,-0.28007229137585565,-0.027972027972027972,0.35664335664335667,0.027972027972027972,10230,9055,20.46,18.11,1,1,1,1,1,1,0.797133805480695,,1000,1000,-1175,,8.881784197001252e-16,"109300620217278844037099303140017289846071157854862538026381246172534145103558","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_04.mx",283.2998718
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,5,"Original matched-flat KNN",1000,0.5,16,3,12,12,"19659341445633465965704270025131631404077514443133509789759325771944472035417",0.12921444727950993,0.4157866103146547,-0.28657216303514477,0.28657216303514477,-0.2909038400536215,-0.1048951048951049,0.27972027972027974,0.1048951048951049,10123,8977,20.246,17.954,1,1,1,1,1,1,0.8020158380962744,,1000,1000,-1146,,8.881784197001252e-16,"36137525681300234752914550992160990902648500690790775528631141447004538206674","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_05.mx",280.2771247
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,6,"Original matched-flat KNN",1000,0.5,16,3,12,12,"65927188426614882910289774300569112917545947332485366816026513505095968488868",0.41379134541373924,0.3287561206470146,0.08503522476672465,0.08503522476672465,-0.5534627430510258,0.2727272727272727,0.4195804195804196,-0.2727272727272727,10183,9048,20.366,18.096,1,1,1,1,1,1,0.7960960207547636,,1000,1000,-1135,,8.881784197001252e-16,"107786290447624340309357422895547464083946400584974267935055979421252293129867","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_06.mx",279.2401312
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,7,"Original matched-flat KNN",1000,0.5,16,3,12,12,"59815255517740261673670126046650427334972150932428645256479081240729203954417",0.7567333329404722,0.6602093226585697,0.0965240102819025,0.0965240102819025,-0.8506179465956278,0.6783216783216783,0.5384615384615384,-0.6783216783216783,10052,9093,20.104,18.186,1,1,1,1,1,1,0.7896791802501185,,1000,1000,-959,,8.881784197001252e-16,"13352465628631720482885520026037623996351564020290487345177658280262521836520","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_07.mx",283.2219632
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,8,"Original matched-flat KNN",1000,0.5,16,3,12,12,"104204637138473068548470792081263515982747082773930360427424370544162994531076",0.7356426140475262,0.656072513135961,0.07957010091156513,0.07957010091156513,-0.8274393461218532,0.8461538461538461,0.5804195804195804,-0.8461538461538461,10156,9041,20.312,18.082,1,1,1,1,1,1,0.7873661482148561,,1000,1000,-1115,,8.881784197001252e-16,"31138108905547130629343128924335682209382966047016447196367259305829842914179","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_08.mx",283.7751437
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,9,"Original matched-flat KNN",1000,0.5,16,3,12,12,"43809574756782395771069004635076383189636339112972333762069630874897310144520",0.48894699659794005,0.18467257555007768,0.3042744210478624,0.3042744210478624,-0.6226162656230986,0.17482517482517482,0.2727272727272727,-0.17482517482517482,9995,9097,19.99,18.194,1,1,1,1,1,1,0.7760441184878972,,1000,1000,-898,,8.881784197001252e-16,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_09.mx",283.0279784
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.1,10,"Original matched-flat KNN",1000,0.5,16,3,12,12,"106999170224648135794916567191819851469405506470852644035086501920368646637006",0.7037205405496132,0.08937355241618931,0.6143469881334239,0.6143469881334239,-0.7234978245713756,0.6993006993006993,0.16083916083916083,-0.6993006993006993,10234,8978,20.468,17.956,1,1,1,1,1,1,0.8035004877197018,,1000,1000,-1256,,8.881784197001252e-16,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","C:\Users\palom\Documents\graphs\results\bardeen_hayward_audit_multiseed\checkpoints\scan\bardeen\g_0p1\seed_10.mx",286.338287
