"AuditVersion","Family","ParameterName","ParameterValue","Seed","Protocol","N","M","k","GraphShellRadius","BinsRequested","CommonBins","CommonProfileHash","RhoBH","RhoFlat","DeltaRho","AbsDeltaRho","PearsonBHLogK","SpearmanRhoBH","SpearmanRhoFlat","SpearmanBHLogK","BHEdges","FlatEdges","BHMeanDegree","FlatMeanDegree","BHComponents","FlatComponents","BHLargestComponentFraction","FlatLargestComponentFraction","BHValidLogCMDFraction","FlatValidLogCMDFraction","BHRadius","FlatRadius","BHVertexCount","FlatVertexCount","EdgeCountDifference","FlatEdgesTiedAtRadius","XYMismatch","SampleXYHash","SourceRunner","SourceCheckpoint","RuntimeSeconds"
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,9,"Original matched-flat KNN",1000,0.5,16,3,12,12,"103770539483753390344849708062355303321821570809922264777332732081936247718154",0.48849120067485924,0.18467257555007768,0.3038186251247815,0.3038186251247815,-0.6179050492263994,0.16783216783216784,0.2727272727272727,-0.16783216783216784,9991,9097,19.982,18.194,1,1,1,1,1,1,0.7753167954935531,,1000,1000,-894,,8.881784197001252e-16,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_09.mx",891.1789594
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,9,"Strict radius",1000,0.5,16,3,12,12,"90908214528254796313880663230164302758865569436320878068869111068328663366626",0.48849120067485924,0.1414651681592405,0.3470260325156187,0.3470260325156187,-0.6179050492263994,0.16783216783216784,-0.027972027972027972,-0.16783216783216784,9991,9967,19.982,19.934,1,1,1,1,1,1,0.7753167954935531,0.707947476745789,1000,1000,-24,,8.881784197001252e-16,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_09.mx",891.1789594
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,9,"Pure KNN",1000,0.5,16,3,12,12,"98202651062818755230714088333567612912422136817953872976121469197627750250954",0.24637000487074734,0.18467257555007768,0.061697429320669656,0.061697429320669656,-0.19614914197512903,0.3076923076923077,0.2727272727272727,-0.3076923076923077,9097,9097,18.194,18.194,1,1,1,1,1,1,,,1000,1000,0,,0,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_09.mx",891.1789594
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,9,"Mutual KNN",1000,0.5,16,3,12,12,"81004606016944045220301172699294243585602329273311092528787359643203144735250",0.6436293433010406,0.4086455973970882,0.23498374590395238,0.23498374590395238,-0.746742634311684,0.42657342657342656,0.13986013986013987,-0.42657342657342656,6903,6903,13.806,13.806,1,1,1,1,1,1,,,1000,1000,0,,0,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_09.mx",891.1789594
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,9,"Edge-matched radius",1000,0.5,16,3,12,12,"78230560724348725882884781325326907948976106662743465323162582158622040234201",0.48849120067485924,0.12489404033719224,0.363597160337667,0.363597160337667,-0.6179050492263994,0.16783216783216784,-0.027972027972027972,-0.16783216783216784,9991,9991,19.982,19.982,1,1,1,1,1,1,0.7753167954935531,0.709039862585769,1000,1000,0,1,0,"2161998249881284736711296239583853252681674081570274080188785462895015544218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_09.mx",891.1789594
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,10,"Original matched-flat KNN",1000,0.5,16,3,12,12,"81806349954420520644301023627307894617589653417443785942897883437754199540554",0.7282989718396895,0.08937355241618931,0.6389254194235002,0.6389254194235002,-0.7527084960736058,0.6853146853146853,0.16083916083916083,-0.6853146853146853,10212,8978,20.424,17.956,1,1,1,1,1,1,0.8019260479622259,,1000,1000,-1234,,8.881784197001252e-16,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_10.mx",919.9089185
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,10,"Strict radius",1000,0.5,16,3,12,12,"18173386425040554957671367678548129764626142163852312184662767175180080991510",0.7282989718396895,-0.6621029469239684,1.3904019187636578,1.3904019187636578,-0.7527084960736058,0.6853146853146853,-0.5874125874125874,-0.6853146853146853,10212,10098,20.424,20.196,1,1,1,1,1,1,0.8019260479622259,0.7236085683055372,1000,1000,-114,,8.881784197001252e-16,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_10.mx",919.9089185
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,10,"Pure KNN",1000,0.5,16,3,12,12,"26795424670406216092683131241388646284745151562591174394410680996757788416488",0.18009988433140392,0.08937355241618931,0.0907263319152146,0.0907263319152146,-0.044635249191420305,0.14685314685314685,0.16083916083916083,-0.14685314685314685,8981,8978,17.962,17.956,1,1,1,1,1,1,,,1000,1000,-3,,0,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_10.mx",919.9089185
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,10,"Mutual KNN",1000,0.5,16,3,12,12,"68945913871226075244182703941870925398588610169218916842533495326283014733260",0.6453054145632413,0.015366327078391358,0.62993908748485,0.62993908748485,-0.6306318618472333,0.6013986013986014,0.11188811188811189,-0.6013986013986014,7019,7022,14.038,14.044,1,1,1,1,1,1,,,1000,1000,3,,0,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_10.mx",919.9089185
"2026-08-bardeen-hayward-canonical-v3","Bardeen","g",0.2,10,"Edge-matched radius",1000,0.5,16,3,12,12,"113456754201732986495113993744024854333340063681427114471582382865938267831305",0.7282989718396895,-0.6814160571947293,1.4097150290344187,1.4097150290344187,-0.7527084960736058,0.6853146853146853,-0.6853146853146853,-0.6853146853146853,10212,10212,20.424,20.424,1,1,1,1,1,1,0.8019260479622259,0.7281004608262772,1000,1000,0,1,0,"69897027639459158381443736867190935027199486873929432483162971222402111630374","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\bardeen\g_0p2\seed_10.mx",919.9089185
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,1,"Original matched-flat KNN",1000,0.5,16,3,12,12,"108485749073318132412901207164349643863736110029194562298828742972500679318051",0.9236515613081204,0.6317960338270898,0.2918555274810306,0.2918555274810306,-0.9545746115936747,0.8811188811188811,0.6083916083916084,-0.8811188811188811,10338,9071,20.676,18.142,1,1,1,1,1,1,0.7948653003239452,,1000,1000,-1267,,8.881784197001252e-16,"9804047888925078742554917826211953957533032658409025366745281871529776130249","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_01.mx",767.6728922
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,1,"Strict radius",1000,0.5,16,3,12,12,"66332736980565079952277095658826460276774269397318822050948487065422415786701",0.9236515613081204,0.6653402546149659,0.2583113066931545,0.2583113066931545,-0.9545746115936747,0.8811188811188811,0.6853146853146853,-0.8811188811188811,10338,10176,20.676,20.352,1,1,1,1,1,1,0.7948653003239452,0.7188604086360707,1000,1000,-162,,8.881784197001252e-16,"9804047888925078742554917826211953957533032658409025366745281871529776130249","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_01.mx",767.6728922
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,1,"Pure KNN",1000,0.5,16,3,12,12,"18222619043073999647279090358608983677811141472157900580584319193973222982193",0.5675533040823713,0.6317960338270898,-0.06424272974471856,0.06424272974471856,-0.453923399020532,0.5524475524475524,0.6083916083916084,-0.5524475524475524,9062,9071,18.124,18.142,1,1,1,1,1,1,,,1000,1000,9,,0,"9804047888925078742554917826211953957533032658409025366745281871529776130249","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_01.mx",767.6728922
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,1,"Mutual KNN",1000,0.5,16,3,12,12,"85860222795515597524761546432285516656667465126329071896195815719858071181279",0.05798225063915489,-0.24371877991892202,0.3017010305580769,0.3017010305580769,-0.02724763432822297,-0.18181818181818182,-0.13286713286713286,0.18181818181818182,6938,6929,13.876,13.858,1,1,1,1,1,1,,,1000,1000,-9,,0,"9804047888925078742554917826211953957533032658409025366745281871529776130249","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_01.mx",767.6728922
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,1,"Edge-matched radius",1000,0.5,16,3,12,12,"30180454436079205637335501417968726296929360763347284640559963220630847339607",0.9236515613081204,0.7702988643494617,0.15335269695865872,0.15335269695865872,-0.9545746115936747,0.8811188811188811,0.8041958041958042,-0.8811188811188811,10338,10338,20.676,20.676,1,1,1,1,1,1,0.7948653003239452,0.7245575689146226,1000,1000,0,1,0,"9804047888925078742554917826211953957533032658409025366745281871529776130249","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_01.mx",767.6728922
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,2,"Original matched-flat KNN",1000,0.5,16,3,12,12,"103102837303257339935845425651400527684162041688624312744566519536126649836258",0.7272903088930432,0.42505713210275176,0.3022331767902915,0.3022331767902915,-0.8230108387053737,0.6783216783216783,0.2727272727272727,-0.6783216783216783,10245,9079,20.49,18.158,1,1,1,1,1,1,0.7914988795684348,,1000,1000,-1166,,8.881784197001252e-16,"15530873545265392714837472282507338439622078125530337618506040003240791520218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_02.mx",746.5113268
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,2,"Strict radius",1000,0.5,16,3,12,12,"52852529636355350265056694335858626285438285574310665840048818868651629718090",0.7272903088930432,0.5193468604840736,0.2079434484089696,0.2079434484089696,-0.8230108387053737,0.6783216783216783,0.44755244755244755,-0.6783216783216783,10245,10227,20.49,20.454,1,1,1,1,1,1,0.7914988795684348,0.7203256932325901,1000,1000,-18,,8.881784197001252e-16,"15530873545265392714837472282507338439622078125530337618506040003240791520218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_02.mx",746.5113268
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,2,"Pure KNN",1000,0.5,16,3,12,12,"38928075790879365488656837697759439270354004938054763900063708385273902210708",0.12814470188179686,0.42505713210275176,-0.2969124302209549,0.2969124302209549,-0.05008145618032215,0.1958041958041958,0.2727272727272727,-0.1958041958041958,9102,9079,18.204,18.158,1,1,1,1,1,1,,,1000,1000,-23,,0,"15530873545265392714837472282507338439622078125530337618506040003240791520218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_02.mx",746.5113268
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,2,"Mutual KNN",1000,0.5,16,3,12,12,"39840383403457836427169217462213043033144760154681183295515175917761392280887",0.2226696772753515,0.17793945689009824,0.04473022038525326,0.04473022038525326,-0.1806501853760196,0.2517482517482518,0.11188811188811189,-0.2517482517482518,6898,6921,13.796,13.842,1,1,1,1,1,1,,,1000,1000,23,,0,"15530873545265392714837472282507338439622078125530337618506040003240791520218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_02.mx",746.5113268
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,2,"Edge-matched radius",1000,0.5,16,3,12,12,"74882022702614763678686195574628432476513531706657459380652210551593142275765",0.7272903088930432,0.49828348907611425,0.229006819816929,0.229006819816929,-0.8230108387053737,0.6783216783216783,0.3916083916083916,-0.6783216783216783,10245,10245,20.49,20.49,1,1,1,1,1,1,0.7914988795684348,0.7209892230478694,1000,1000,0,1,0,"15530873545265392714837472282507338439622078125530337618506040003240791520218","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_02.mx",746.5113268
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,3,"Original matched-flat KNN",1000,0.5,16,3,12,12,"52452062945932367853647176956002640799696717285270009351819206177926978133990",0.8235073116744374,0.5882737466385332,0.2352335650359042,0.2352335650359042,-0.8886572073437452,0.9230769230769231,0.5874125874125874,-0.9230769230769231,10171,9005,20.342,18.01,1,1,1,1,1,1,0.7953162948340816,,1000,1000,-1166,,8.881784197001252e-16,"74137253721084407058296003645426921099526204392838803327792289945432363172372","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_03.mx",482.7776575
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,3,"Strict radius",1000,0.5,16,3,12,12,"22404771641840126255562874803176012917777495277910185210605368958234655451141",0.8235073116744374,0.7141320039209742,0.10937530775346316,0.10937530775346316,-0.8886572073437452,0.9230769230769231,0.7272727272727273,-0.9230769230769231,10171,10190,20.342,20.38,1,1,1,1,1,1,0.7953162948340816,0.7280315992266883,1000,1000,19,,8.881784197001252e-16,"74137253721084407058296003645426921099526204392838803327792289945432363172372","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_03.mx",482.7776575
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,3,"Pure KNN",1000,0.5,16,3,12,12,"68653876276456964519879125269268082237739246876214430725828141740936231344774",0.14301710142860508,0.5882737466385332,-0.4452566452099281,0.4452566452099281,-0.03609749527184075,0.15384615384615385,0.5874125874125874,-0.15384615384615385,9032,9005,18.064,18.01,1,1,1,1,1,1,,,1000,1000,-27,,0,"74137253721084407058296003645426921099526204392838803327792289945432363172372","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_03.mx",482.7776575
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,3,"Mutual KNN",1000,0.5,16,3,12,12,"27010733576061558689182420330889388698596885426689424204300541202414039726818",0.6254295733238366,0.6679864440029938,-0.042556870679157144,0.042556870679157144,-0.6168545182525481,0.5594405594405595,0.6223776223776224,-0.5594405594405595,6968,6995,13.936,13.99,1,1,1,1,1,1,,,1000,1000,27,,0,"74137253721084407058296003645426921099526204392838803327792289945432363172372","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_03.mx",482.7776575
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,3,"Edge-matched radius",1000,0.5,16,3,12,12,"815382932641124294667755811561853611276496498797208588988392836903056122533",0.8235073116744374,0.7164022282221664,0.10710508345227099,0.10710508345227099,-0.8886572073437452,0.9230769230769231,0.6993006993006993,-0.9230769230769231,10171,10171,20.342,20.342,1,1,1,1,1,1,0.7953162948340816,0.7272222069226836,1000,1000,0,1,0,"74137253721084407058296003645426921099526204392838803327792289945432363172372","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_03.mx",482.7776575
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,4,"Original matched-flat KNN",1000,0.5,16,3,12,12,"9415032615829640739463869475951156853816575462446517810436161700208611878941",0.1761939553707061,0.34008705312215465,-0.16389309775144856,0.16389309775144856,-0.2868971376918436,0.006993006993006993,0.35664335664335667,-0.006993006993006993,10230,9055,20.46,18.11,1,1,1,1,1,1,0.7971332910328383,,1000,1000,-1175,,8.881784197001252e-16,"109300620217278844037099303140017289846071157854862538026381246172534145103558","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_04.mx",700.7860257
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,4,"Strict radius",1000,0.5,16,3,12,12,"93991571371230561165340864347321919654399448592067254947912593944688156080010",0.1761939553707061,-0.9703349143521952,1.1465288697229012,1.1465288697229012,-0.2868971376918436,0.006993006993006993,-0.972027972027972,-0.006993006993006993,10230,10243,20.46,20.486,1,1,1,1,1,1,0.7971332910328383,0.7210149645718931,1000,1000,13,,8.881784197001252e-16,"109300620217278844037099303140017289846071157854862538026381246172534145103558","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_04.mx",700.7860257
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,4,"Pure KNN",1000,0.5,16,3,12,12,"77924765623804763178617256716334035104446202276235891588463160026465852690851",0.16021640612026466,0.3400870531221547,-0.17987064700189004,0.17987064700189004,-0.05632858228976297,0.1888111888111888,0.35664335664335667,-0.1888111888111888,9028,9055,18.056,18.11,1,1,1,1,1,1,,,1000,1000,27,,0,"109300620217278844037099303140017289846071157854862538026381246172534145103558","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_04.mx",700.7860257
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,4,"Mutual KNN",1000,0.5,16,3,12,12,"80935436675070820168589334461627994435039467180178590927375207195768379324719",-0.012450517177272769,-0.736827831115216,0.7243773139379432,0.7243773139379432,-0.05373338211779242,-0.20279720279720279,-0.7062937062937062,0.20279720279720279,6972,6945,13.944,13.89,1,1,1,1,1,1,,,1000,1000,-27,,0,"109300620217278844037099303140017289846071157854862538026381246172534145103558","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_04.mx",700.7860257
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,4,"Edge-matched radius",1000,0.5,16,3,12,12,"88110289824343952360894892640512625860001195557189082116701013535246957820772",0.1761939553707061,-0.976534075275169,1.1527280306458751,1.1527280306458751,-0.2868971376918436,0.006993006993006993,-0.972027972027972,-0.006993006993006993,10230,10230,20.46,20.46,1,1,1,1,1,1,0.7971332910328383,0.720405585205306,1000,1000,0,1,0,"109300620217278844037099303140017289846071157854862538026381246172534145103558","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_04.mx",700.7860257
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,5,"Original matched-flat KNN",1000,0.5,16,3,12,12,"7204606576497639845532806256534156693491289426109632091035282549153476888826",0.1124583724134239,0.4157866103146547,-0.3033282379012308,0.3033282379012308,-0.2690378579693361,-0.0979020979020979,0.27972027972027974,0.0979020979020979,10128,8977,20.256,17.954,1,1,1,1,1,1,0.802006655404191,,1000,1000,-1151,,8.881784197001252e-16,"36137525681300234752914550992160990902648500690790775528631141447004538206674","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_05.mx",676.0922409
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,5,"Strict radius",1000,0.5,16,3,12,12,"96542636464711617783649005783147741202943247688978784989462579367727399230541",0.1124583724134239,-0.8344784462870988,0.9469368187005227,0.9469368187005227,-0.2690378579693361,-0.0979020979020979,-0.7902097902097902,0.0979020979020979,10128,10345,20.256,20.69,1,1,1,1,1,1,0.802006655404191,0.7343473220416076,1000,1000,217,,8.881784197001252e-16,"36137525681300234752914550992160990902648500690790775528631141447004538206674","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_05.mx",676.0922409
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,5,"Pure KNN",1000,0.5,16,3,12,12,"111921639189194463632576213052904269997635425473580510216126732143624182517260",-0.021800973626000617,0.41578661031465475,-0.4375875839406554,0.4375875839406554,0.13351072537366324,0,0.27972027972027974,0,8981,8977,17.962,17.954,1,1,1,1,1,1,,,1000,1000,-4,,0,"36137525681300234752914550992160990902648500690790775528631141447004538206674","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_05.mx",676.0922409
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,5,"Mutual KNN",1000,0.5,16,3,12,12,"5310865210955328787218253729245064500864758269166528953832795074880863209580",0.11975471271021854,0.13516854283086438,-0.015413830120645844,0.015413830120645844,-0.0795249625606677,0.2097902097902098,0.04895104895104895,-0.2097902097902098,7019,7023,14.038,14.046,1,1,1,1,1,1,,,1000,1000,4,,0,"36137525681300234752914550992160990902648500690790775528631141447004538206674","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_05.mx",676.0922409
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,5,"Edge-matched radius",1000,0.5,16,3,12,12,"95613012700054927742777608547030339750932936932389129739800672373139434139651",0.1124583724134239,-0.8290610756884628,0.9415194481018867,0.9415194481018867,-0.2690378579693361,-0.0979020979020979,-0.7552447552447552,0.0979020979020979,10128,10128,20.256,20.256,1,1,1,1,1,1,0.802006655404191,0.7257350927736702,1000,1000,0,1,0,"36137525681300234752914550992160990902648500690790775528631141447004538206674","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_05.mx",676.0922409
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,6,"Original matched-flat KNN",1000,0.5,16,3,12,12,"86194225710800562040792315308963729393268376036604271727566255885902768109097",0.41312877471535464,0.3287561206470146,0.08437265406834005,0.08437265406834005,-0.5483671482421442,0.2727272727272727,0.4195804195804196,-0.2727272727272727,10186,9048,20.372,18.096,1,1,1,1,1,1,0.7961127398002875,,1000,1000,-1138,,8.881784197001252e-16,"107786290447624340309357422895547464083946400584974267935055979421252293129867","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_06.mx",468.8316348
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,6,"Strict radius",1000,0.5,16,3,12,12,"85269060630718874384371695948691050380388654242214559329777480776267259681793",0.41312877471535464,-0.6040625906182412,1.0171913653335958,1.0171913653335958,-0.5483671482421442,0.2727272727272727,-0.5524475524475524,-0.2727272727272727,10186,10107,20.372,20.214,1,1,1,1,1,1,0.7961127398002875,0.7222749009691105,1000,1000,-79,,8.881784197001252e-16,"107786290447624340309357422895547464083946400584974267935055979421252293129867","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_06.mx",468.8316348
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,6,"Pure KNN",1000,0.5,16,3,12,12,"21083504358461818042850213682982907293142536030879899198109144909838948402461",0.34077274587624407,0.3287561206470146,0.012016625229229472,0.012016625229229472,-0.2674617271811681,0.2937062937062937,0.4195804195804196,-0.2937062937062937,9036,9048,18.072,18.096,1,1,1,1,1,1,,,1000,1000,12,,0,"107786290447624340309357422895547464083946400584974267935055979421252293129867","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_06.mx",468.8316348
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,6,"Mutual KNN",1000,0.5,16,3,12,12,"36862303734434650693725387295442375738426684264040009745401643658001058702222",0.04952360945327112,-0.564690890022312,0.6142144994755832,0.6142144994755832,-0.11940349326289579,0.1958041958041958,-0.5664335664335665,-0.1958041958041958,6964,6952,13.928,13.904,1,1,1,1,1,1,,,1000,1000,-12,,0,"107786290447624340309357422895547464083946400584974267935055979421252293129867","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_06.mx",468.8316348
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,6,"Edge-matched radius",1000,0.5,16,3,12,12,"21703829186912674205941989135377153136706882570197069199699400311202640477046",0.41312877471535464,-0.5717718188469622,0.9849005935623167,0.9849005935623167,-0.5483671482421442,0.2727272727272727,-0.5594405594405595,-0.2727272727272727,10186,10186,20.372,20.372,1,1,1,1,1,1,0.7961127398002875,0.725947939806688,1000,1000,0,1,0,"107786290447624340309357422895547464083946400584974267935055979421252293129867","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_06.mx",468.8316348
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,7,"Original matched-flat KNN",1000,0.5,16,3,12,12,"72980921712147249367982467670465552648093137759985998781571304543081912949194",0.7575164148245106,0.6602093226585697,0.09730709216594091,0.09730709216594091,-0.8478281843570195,0.6573426573426573,0.5384615384615384,-0.6573426573426573,10052,9093,20.104,18.186,1,1,1,1,1,1,0.789609338640053,,1000,1000,-959,,8.881784197001252e-16,"13352465628631720482885520026037623996351564020290487345177658280262521836520","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_07.mx",544.2291544
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,7,"Strict radius",1000,0.5,16,3,12,12,"90473815971151475219061401983144922496394547124270489804024539307886176523483",0.7575164148245106,0.12238700003754602,0.6351294147869646,0.6351294147869646,-0.8478281843570195,0.6573426573426573,0.02097902097902098,-0.6573426573426573,10052,9988,20.104,19.976,1,1,1,1,1,1,0.789609338640053,0.7167774301582172,1000,1000,-64,,8.881784197001252e-16,"13352465628631720482885520026037623996351564020290487345177658280262521836520","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_07.mx",544.2291544
"2026-08-bardeen-hayward-canonical-v3","Hayward","ell",0.2,7,"Pure KNN",1000,0.5,16,3,12,12,"7055067103341110238497501233912448093997331076333705759115940936790145531154",0.11344706571618789,0.6602093226585697,-0.5467622569423818,0.5467622569423818,-0.00817002555332105,0.013986013986013986,0.5384615384615384,-0.013986013986013986,9100,9093,18.2,18.186,1,1,1,1,1,1,,,1000,1000,-7,,0,"13352465628631720482885520026037623996351564020290487345177658280262521836520","scripts/run_broader_family_audit.wls","results\bardeen_hayward_audit_multiseed\checkpoints\anchor\hayward\ell_0p2\seed_07.mx",544.2291544
